id,instancename,name,state,haenable,created,cpunumber,cpuspeed,memory,rootdeviceid,rootdeivcetype,serviceofferingid,serviceofferingname,domain,domainid,zoneid,zonename,account,hypervisor,macaddress,ipaddress,networkid,publicipid,publicip,hostname,hostid,displayname
4b9bd0ac-1fab-42af-ac86-2f764390876b,i-22-1893-VM,EPP,Running,true,2013-10-21T16:21:40+0800,16,2600,32768,0,NetworkFilesystem,a9d1c63c-4d6f-4a78-b1cb-cc26d15e5ae0,16CPU-32G-z3p1c3-1-nfs-slow-HA,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,81e63956-ff38-4ea5-a043-b859ceac0f19,信息系统域,,caigoupingtai,XenServer,02:00:41:b3:00:06,10.1.1.129,bcb600ae-fc07-434e-938d-2da8a75515f9,c082ab6f-b9cb-4011-ae2a-1dbf6078db7f,172.17.0.73,xs222.gdcloud.com,ec5236d4-8457-4435-bda0-8a6b68e76d00,EPP,
54ff1e0f-4841-40c0-a08f-261852076755,i-22-1892-VM,WFP,Running,true,2013-10-21T15:43:16+0800,8,2600,16384,0,NetworkFilesystem,3252a2d0-9fdb-4f21-b378-345f6a808f9e,8CPU-16G-z3p1c3-1-nfs-slow-HA,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,81e63956-ff38-4ea5-a043-b859ceac0f19,信息系统域,,caigoupingtai,XenServer,02:00:2e:3d:00:05,10.1.1.124,bcb600ae-fc07-434e-938d-2da8a75515f9,ba5ca9c2-2719-456e-bbb6-0ba5d38f7a6e,172.17.0.77,xs223.gdcloud.com,6a0d24d5-5baf-4c75-9eff-f762ef3fe892,WFP,
c0d25943-b3a0-4131-91da-a4a90484fef4,i-22-1891-VM,PIP,Running,true,2013-10-21T14:17:01+0800,16,2600,32768,0,NetworkFilesystem,a9d1c63c-4d6f-4a78-b1cb-cc26d15e5ae0,16CPU-32G-z3p1c3-1-nfs-slow-HA,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,81e63956-ff38-4ea5-a043-b859ceac0f19,信息系统域,,caigoupingtai,XenServer,02:00:3e:24:00:04,10.1.1.194,bcb600ae-fc07-434e-938d-2da8a75515f9,5ba4c598-c4c2-4be9-9ee5-1e2ff383c8ab,172.17.0.74,xs223.gdcloud.com,6a0d24d5-5baf-4c75-9eff-f762ef3fe892,PIP,
6b4d8c99-bda3-4eba-8dc1-e19363ccd162,i-22-1890-VM,SRP,Running,true,2013-10-21T14:14:46+0800,32,2600,65536,0,NetworkFilesystem,a3e1ee08-ca8e-4a46-8db9-0875dd40ee0f,32CPU-64G-z3p1c3-1-nfs-slow-HA,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,81e63956-ff38-4ea5-a043-b859ceac0f19,信息系统域,,caigoupingtai,XenServer,02:00:0c:a3:00:03,10.1.1.66,bcb600ae-fc07-434e-938d-2da8a75515f9,bda555c4-cd2a-4b35-9896-26a1c5a5986a,172.17.0.72,xs221.gdcloud.com,98cf1532-3428-4a57-8540-5653f7d3aaaf,SRP,
38cb5ac1-ee37-4470-8418-2c1f183ba2f3,i-22-1888-VM,PRD,Running,true,2013-10-21T13:55:28+0800,32,2600,65536,0,NetworkFilesystem,a3e1ee08-ca8e-4a46-8db9-0875dd40ee0f,32CPU-64G-z3p1c3-1-nfs-slow-HA,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,81e63956-ff38-4ea5-a043-b859ceac0f19,信息系统域,,caigoupingtai,XenServer,02:00:7d:71:00:01,10.1.1.245,bcb600ae-fc07-434e-938d-2da8a75515f9,5816ed4e-7b56-4466-b8dc-b18ba6834802,172.17.0.71,xs224.gdcloud.com,f529bf46-947c-4a24-bb40-2b414e025e79,PRD,
a7cdd5fa-2246-430e-8cf9-b3ba6988c6e9,i-21-1887-VM,SCADA2,Running,false,2013-10-15T17:41:30+0800,4,2600,8192,0,NetworkFilesystem,71e6269d-3eae-49fc-9ceb-6e15db637952,4CPU-8G-test-nfs-z2p201c1,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,8e19be3a-c953-4dec-aa74-857226de927c,生产系统资源域,,test,XenServer,02:00:7c:e9:00:0f,10.1.1.192,5203d048-6b2d-4afe-a851-22cf5cafb4fc,26c70d11-5af0-49fc-9b7f-4db99da3370f,192.168.31.182,xstest1.gdcloud.com,f1e89379-5fc2-4661-bd59-750991c2eecc,SCADA2,
977d6b08-af92-4880-a52b-8bb77449ad7a,i-17-1503-VM,GDUPC-ftpserver-vip,Running,true,2013-04-28T10:46:59+0800,4,2600,4096,0,NetworkFilesystem,b327d3bc-77d3-409d-9f10-04713539ca33,4CPU-4G-NA-SLOW-XEN,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,8e19be3a-c953-4dec-aa74-857226de927c,生产系统资源域,,xenvip,XenServer,02:00:48:3f:00:01,10.1.1.79,037ee5de-d7ec-426b-8a00-48052300435d,661afd5e-90fb-4031-9f4f-5de67e3ab7bf,192.168.31.199,xs04,ea62fda7-2b91-43ff-926a-32c277676a38,GDUPC-ftpserver-vip,
df3aad4e-b924-4762-9e5f-55e58bf0d13f,i-21-1885-VM,SCADA1,Running,false,2013-10-15T17:30:12+0800,4,2600,8192,0,NetworkFilesystem,71e6269d-3eae-49fc-9ceb-6e15db637952,4CPU-8G-test-nfs-z2p201c1,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,8e19be3a-c953-4dec-aa74-857226de927c,生产系统资源域,,test,XenServer,02:00:68:5f:00:0d,10.1.1.229,5203d048-6b2d-4afe-a851-22cf5cafb4fc,8f7f0a4a-970d-4201-926e-0c380cbe116a,192.168.31.181,xstest1.gdcloud.com,f1e89379-5fc2-4661-bd59-750991c2eecc,SCADA1,
501e893a-4fa3-41a5-85f5-f65aeee565a9,i-7-1881-VM,RealTimeDataServer,Running,false,2013-10-15T15:47:28+0800,2,2600,2048,0,NetworkFilesystem,5c1032de-f0e3-4249-b72b-c385f550bb89,2CPU-2G,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,8e19be3a-c953-4dec-aa74-857226de927c,生产系统资源域,,fengce,XenServer,02:00:19:7a:00:3d,10.1.1.72,93f09f63-56eb-4d26-896a-058b9ac8e521,b1772f3a-8722-4008-9c4b-6fcbc23aa963,192.168.31.63,xs06.gdcloud.com,99b5cd02-19e8-4f6a-b405-a4d82fcd180d,RealTimeDataServer,
a995f189-d541-4640-899b-2a600c6f584e,i-18-1877-VM,mis-hamijijian,Running,false,2013-10-15T12:34:54+0800,4,2600,8192,0,NetworkFilesystem,024a7814-ffa5-4473-8e53-0d0f8d5098b0,4CPU-8G-is-nfs-slow,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,81e63956-ff38-4ea5-a043-b859ceac0f19,信息系统域,,isinternal,XenServer,02:00:1e:14:00:15,10.1.1.165,518612eb-1d03-4995-a872-362a9c7867bd,cd145301-5cd7-4a24-92f1-40743a71a1fe,172.17.0.58,xs201.gdcloud.com,c44934c8-8a3c-4b79-9f92-bad0da86c7b1,mis-hamijijian,
