02:00:74:4f:00:27 , i-7-1298-VM , JIAOQU-FILE-UPLOAD , 192.168.31.26 , fengce , 2 , 3072 , Running , true , 2013-03-07T16:48:25+0800 , 2CPU-3G-HA , XenServer
02:00:13:a8:00:25 , i-7-1296-VM , BAOSHAN-DATA-COLLECT , 192.168.31.23 , fengce , 2 , 2048 , Running , false , 2013-03-07T16:46:58+0800 , 2CPU-2G , XenServer
02:00:42:cc:00:24 , i-7-1295-VM , BAOSHAN-WEB-SERVER , 192.168.31.22 , fengce , 2 , 2048 , Stopped , false , 2013-03-07T16:46:14+0800 , 2CPU-2G , XenServer
02:00:6c:4d:00:23 , i-7-1294-VM , BAOSHAN-FILE-UPLOAD , 192.168.31.21 , fengce , 2 , 3072 , Running , true , 2013-03-07T16:45:39+0800 , 2CPU-3G-HA , XenServer
02:00:7c:8b:00:22 , i-7-1293-VM , BAOSHAN-LOCALPRED , 192.168.31.20 , fengce , 2 , 2048 , Running , true , 2013-03-07T16:44:47+0800 , 2CPU-2G-500M-HA , XenServer
02:00:56:17:00:21 , i-7-1292-VM , CHONGLI-DATA-COLLECT , 192.168.31.137 , fengce , 2 , 2048 , Running , false , 2013-03-07T16:43:55+0800 , 2CPU-2G , XenServer
02:00:4e:0c:00:20 , i-7-1291-VM , CHONGLI-WEB-SERVER , 192.168.31.136 , fengce , 2 , 2048 , Running , false , 2013-03-07T16:43:09+0800 , 2CPU-2G , XenServer
02:00:31:f4:00:1f , i-7-1290-VM , CHONGLI-FILE-UPLOAD , 192.168.31.135 , fengce , 2 , 3072 , Running , true , 2013-03-07T16:41:51+0800 , 2CPU-3G-HA , XenServer
02:00:78:8d:00:1e , i-7-1289-VM , DIAOBINGSHAN-FILE-UPLOAD , 192.168.31.128 , fengce , 2 , 3072 , Running , true , 2013-03-07T16:37:36+0800 , 2CPU-3G-HA , XenServer
02:00:0b:96:00:1c , i-7-1287-VM , DIAOBINGSHAN-LOCALPRED , 192.168.31.134 , fengce , 2 , 2048 , Running , true , 2013-03-07T15:29:51+0800 , 2CPU-2G-500M-HA , XenServer
02:00:1d:77:00:0c , i-6-137-VM , weiwang-HMI , 192.168.31.83 , weiwang , 4 , 3072 , Running , false , 2012-11-01T23:03:54+0800 , 4CPU-3G , XenServer
02:00:36:f5:00:0b , i-6-136-VM , weiwang-VeStoreDB , 192.168.31.113 , weiwang , 2 , 3072 , Running , false , 2012-11-01T22:06:07+0800 , 2CPU-3G , XenServer
02:00:7a:17:00:0a , i-6-135-VM , weiwang-Alarm , 192.168.31.117 , weiwang , 2 , 3072 , Running , false , 2012-11-01T22:02:38+0800 , 2CPU-3G , XenServer
02:00:08:ca:00:09 , i-6-134-VM , weiwang-HistoryDB , 192.168.31.114 , weiwang , 2 , 3072 , Running , true , 2012-11-01T19:40:06+0800 , 2CPU-3G-HA , XenServer
02:00:61:54:00:19 , i-7-1283-VM , DIAOBINGSHAN-DATA-COLLECT , 192.168.31.131 , fengce , 2 , 2048 , Running , false , 2013-03-07T10:13:30+0800 , 2CPU-2G , XenServer
02:00:1a:c1:00:08 , i-6-133-VM , weiwang-Config , 192.168.31.115 , weiwang , 2 , 3072 , Running , false , 2012-11-01T19:25:52+0800 , 2CPU-3G , XenServer
02:00:1c:58:00:18 , i-7-1282-VM , DIAOBINGSHAN-WEB-SERVER , 192.168.31.130 , fengce , 2 , 2048 , Stopped , false , 2013-03-07T09:59:38+0800 , 2CPU-2G , XenServer
02:00:21:69:00:17 , i-7-1281-VM , DIAOBINGSHAN-VESTORE-DB , 192.168.31.129 , fengce , 4 , 3072 , Running , true , 2013-03-07T09:56:40+0800 , 4CPU-3G-HA , XenServer
02:00:47:65:00:07 , i-6-131-VM , weiwang-RealDB , 192.168.31.190 , weiwang , 2 , 3072 , Running , true , 2012-10-31T23:01:49+0800 , 2CPU-3G-HA , XenServer
02:00:52:23:00:05 , i-6-129-VM , weiwang-io-4 , 192.168.31.60 , weiwang , 2 , 3072 , Running , true , 2012-10-31T22:57:48+0800 , 2CPU-3G-HA , XenServer
02:00:4b:f9:00:04 , i-6-128-VM , weiwang-io-1 , 192.168.31.112 , weiwang , 2 , 3072 , Running , true , 2012-10-31T22:50:02+0800 , 2CPU-3G-HA , XenServer
02:00:34:2b:00:15 , i-9-124-VM , appbackup-server , 192.168.32.95 , jituanmenhu , 2 , 4096 , Running , false , 2012-10-31T19:04:48+0800 , 2CPU-4G-h2 , KVM
02:00:6b:df:00:01 , i-13-1270-VM , ranshaoyouhua , 192.168.31.98 , ranshaoyouhua , 2 , 4096 , Running , false , 2013-02-22T11:00:06+0800 , 2CPU-4G , XenServer
02:00:3e:5a:00:06 , i-7-116-VM , wpfs-web-dev2 , 192.168.31.165 , fengce , 4 , 16384 , Running , false , 2012-10-31T18:10:30+0800 , 4CPU-16G , XenServer
02:00:6a:0b:00:10 , i-7-1262-VM , WPFRTInterfaceTest , 192.168.31.122 , fengce , 2 , 3072 , Running , false , 2012-12-24T17:37:35+0800 , 2CPU-3G , XenServer
02:00:62:f5:00:0f , i-7-1261-VM , WPFRTInterface , 192.168.31.158 , fengce , 2 , 3072 , Running , false , 2012-12-24T16:50:22+0800 , 2CPU-3G , XenServer
02:00:7f:81:00:1a , i-9-1249-VM , ldap-server-2 , 192.168.32.89 , jituanmenhu , 4 , 12288 , Running , true , 2012-12-12T10:25:49+0800 , 4CPU-12G-h2-HA , KVM
02:00:65:fe:00:16 , i-18-1956-VM , jijianmis-xs , 172.17.0.59 , isinternal , 2 , 4096 , Running , false , 2013-12-03T16:52:45+0800 , 2CPU-4G-is-z3p1c2-na-slow , XenServer
02:00:62:11:00:09 , i-9-1955-VM , khSVN-xs , 192.168.31.78 , jituanmenhu , 2 , 4096 , Running , false , 2013-12-03T16:44:18+0800 , 2CPU-4G-khjtz2p1c2-nfs-slow , XenServer
02:00:3d:6b:00:08 , i-9-1954-VM , appbackup-xs , 192.168.31.138 , jituanmenhu , 2 , 4096 , Running , false , 2013-12-03T15:48:32+0800 , 2CPU-4G-khjtz2p1c2-nfs-slow , XenServer
02:00:40:8e:00:07 , i-9-1953-VM , ReportRelease-xs , 192.168.31.133 , jituanmenhu , 4 , 12288 , Running , true , 2013-12-03T15:37:49+0800 , 4CPU-12G-khjtz2p1c2-nfs-slow-ha , XenServer
02:00:6c:d8:00:0e , i-10-1952-VM , TRneiwang-web , 172.17.0.112 , dangyuanzhijia , 4 , 8192 , Running , false , 2013-11-26T15:08:08+0800 , 4CPU-8G-is-nfs-slow , XenServer
02:00:2c:16:00:06 , i-12-1950-VM , mgmt-swdev , 192.168.31.174 , ruanjianyanfa , 4 , 6144 , Running , false , 2013-11-26T11:01:34+0800 , 4CPU-6G-NA-SLOW-XS , XenServer
02:00:49:2f:00:0b , i-22-1949-VM , KHDOC2 , 172.17.0.80 , caigoupingtai , 8 , 16384 , Running , true , 2013-11-25T16:01:25+0800 , 8CPU-16G-z3p1c3-1-nfs-slow-HA , XenServer
02:00:67:21:00:0a , i-22-1948-VM , KHDOC1 , 172.17.0.79 , caigoupingtai , 8 , 16384 , Running , true , 2013-11-25T16:00:50+0800 , 8CPU-16G-z3p1c3-1-nfs-slow-HA , XenServer
02:00:2e:27:00:09 , i-22-1947-VM , GDSXMIS , 172.17.0.78 , caigoupingtai , 8 , 16384 , Running , true , 2013-11-25T14:59:53+0800 , 8CPU-16G-z3p1c3-1-nfs-slow-HA , XenServer
02:00:60:c0:00:22 , i-21-1946-VM , iPXE ,  , test , 2 , 4096 , Running , false , 2013-11-22T17:24:12+0800 , 2CPU-4G-test-nfs-z2p201c1 , XenServer
02:00:4b:6f:00:06 , i-9-1945-VM , ldap-server-xs , 192.168.31.132 , jituanmenhu , 4 , 12288 , Running , true , 2013-11-22T16:17:34+0800 , 4CPU-12G-khjtz2p1c2-nfs-slow-ha , XenServer
02:00:4b:5f:00:05 , i-9-1944-VM , portal-server-xs , 192.168.31.126 , jituanmenhu , 8 , 32768 , Running , true , 2013-11-22T14:32:03+0800 , 8CPU-32G-500m-khjtz2p1c2-nfs-slow-ha , XenServer
02:00:17:eb:00:08 , i-13-1939-VM , RSYHCLOUD4 , 192.168.31.58 , ranshaoyouhua , 2 , 4096 , Running , false , 2013-11-19T12:01:21+0800 , 2CPU-4G-NA-SLOW-XEN , XenServer
02:00:2f:30:00:07 , i-13-1938-VM , RSYHCLOUD3 , 192.168.31.55 , ranshaoyouhua , 2 , 4096 , Running , false , 2013-11-19T12:00:14+0800 , 2CPU-4G-NA-SLOW-XEN , XenServer
02:00:6a:c3:00:06 , i-13-1937-VM , RSYHCLOUD2 , 192.168.31.30 , ranshaoyouhua , 2 , 4096 , Running , false , 2013-11-19T11:59:05+0800 , 2CPU-4G-NA-SLOW-XEN , XenServer
02:00:06:30:00:11 , i-23-1936-VM , HRCSQ , 172.17.0.107 , prodgdhr , 4 , 8192 , Running , false , 2013-11-14T16:36:10+0800 , 4CPU-8G-z3p1c4-nfs-slow , XenServer
02:00:44:90:00:10 , i-23-1935-VM , HRCSD , 172.17.0.106 , prodgdhr , 4 , 8192 , Running , false , 2013-11-14T16:35:46+0800 , 4CPU-8G-z3p1c4-nfs-slow , XenServer
02:00:58:f3:00:0f , i-23-1934-VM , HRDOCQ , 172.17.0.105 , prodgdhr , 4 , 8192 , Running , false , 2013-11-14T16:35:18+0800 , 4CPU-8G-z3p1c4-nfs-slow , XenServer
02:00:53:c4:00:0e , i-23-1933-VM , HRDOCD , 172.17.0.104 , prodgdhr , 4 , 8192 , Running , false , 2013-11-14T16:34:52+0800 , 4CPU-8G-z3p1c4-nfs-slow , XenServer
02:00:04:ad:00:0d , i-23-1932-VM , HRTRQ , 172.17.0.103 , prodgdhr , 4 , 8192 , Running , false , 2013-11-14T16:34:18+0800 , 4CPU-8G-z3p1c4-nfs-slow , XenServer
02:00:0c:51:00:0c , i-23-1931-VM , HRTRD , 172.17.0.102 , prodgdhr , 4 , 8192 , Running , false , 2013-11-14T16:33:44+0800 , 4CPU-8G-z3p1c4-nfs-slow , XenServer
02:00:1f:27:00:0b , i-23-1930-VM , HRBOQ , 172.17.0.101 , prodgdhr , 8 , 16384 , Running , true , 2013-11-14T15:34:38+0800 , 8CPU-16G-z3p1c4-nfs-slow-HA , XenServer
02:00:33:2a:00:0a , i-23-1929-VM , HRCSP , 172.17.0.100 , prodgdhr , 8 , 16384 , Running , true , 2013-11-13T16:56:21+0800 , 8CPU-16G-z3p1c4-nfs-slow-HA , XenServer
02:00:17:43:00:09 , i-23-1928-VM , HRTRP , 172.17.0.99 , prodgdhr , 8 , 16384 , Running , true , 2013-11-13T16:55:37+0800 , 8CPU-16G-z3p1c4-nfs-slow-HA , XenServer
02:00:24:ee:00:08 , i-23-1927-VM , HRDOCP , 172.17.0.98 , prodgdhr , 8 , 16384 , Running , true , 2013-11-13T16:51:06+0800 , 8CPU-16G-z3p1c4-nfs-slow-HA , XenServer
02:00:72:d3:00:07 , i-23-1926-VM , HRAFP , 172.17.0.97 , prodgdhr , 16 , 32768 , Running , true , 2013-11-13T16:37:14+0800 , 16CPU-32G-z3p1c4-nfs-slow-HA , XenServer
02:00:31:41:00:06 , i-23-1925-VM , HRBOP , 172.17.0.96 , prodgdhr , 32 , 65536 , Running , true , 2013-11-13T16:22:34+0800 , 32CPU-64G-z3p1c4-nfs-slow-HA , XenServer
02:00:4c:0a:00:05 , i-23-1924-VM , HREPP , 172.17.0.95 , prodgdhr , 32 , 65536 , Running , true , 2013-11-13T16:13:53+0800 , 32CPU-64G-z3p1c4-nfs-slow-HA , XenServer
02:00:01:c1:00:04 , i-23-1923-VM , HRBWP , 172.17.0.94 , prodgdhr , 32 , 65536 , Running , true , 2013-11-13T16:11:30+0800 , 32CPU-64G-z3p1c4-nfs-slow-HA , XenServer
02:00:75:57:00:02 , i-23-1921-VM , HRPRD , 172.17.0.93 , prodgdhr , 32 , 65536 , Running , true , 2013-11-13T16:01:51+0800 , 32CPU-64G-z3p1c4-nfs-slow-HA , XenServer
02:00:25:b8:00:5b , i-15-1918-VM , SJZX38 , 192.168.31.14 , gdupc , 4 , 8192 , Stopped , false , 2013-11-11T14:11:02+0800 , 4CPU-8G-gdupc-nfs-slow , XenServer
02:00:1d:e0:00:21 , i-21-1917-VM , SVMS , 192.168.31.188 , test , 2 , 4096 , Running , false , 2013-11-08T15:51:30+0800 , 2CPU-4G-test-nfs-z2p201c1 , XenServer
